,Unnamed: 0,speech_id,triplet_id,title,date,link,date_character,source,year,text,results_coder_1,results_coder_2
598,599,14623,14623_35,"Speech by Mr. Padraig Flynn, European Commissioner with responsibility for  Employment and Social Affairs              Conference on Social Policy and Economic Performance                   Amsterdam, 23 January 1997",1/23/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_15,23-Jan-97,speech,1997,"
The total share of wages - all wage costs, including non-wage costs - in total value-added, total GDP if you like, is virtually identical in Europe, the United States and Japan. 
Can I turn from our critics to our supporters.  I share your values.",none,none
599,600,14624,14624_27,"The Implications of EMU for Britain and Europe  Address by   The Rt Hon Sir Leon Brittan QC   Vice-President of the European Commission  to the  Ernst & Young Dinner, Banqueting House  Whitehall Palace         London 23 January 1997",1/23/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_16,23-Jan-97,speech,1997," This is not in our interests.  The US runs its economic policies to suit itself as it has a perfect right to do.  But the sheer importance of the dollar to international trade and finance mean that its policies have a disproportionate, and not always desirable, effect on us.",none,none
600,601,14677,14677_21,"SPEECH BY MR. PADRAIG FLYNN,   AN INFORMATION SOCIETY FOR EVERYBODY  -COPENHAGEN, 7 NOVEMBER 1996",11/7/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_277,7-Nov-96,speech,1996,"

And it doesn't stop there. Its not just working life that is  being affected. All  areas of our lives are set to change.",none,none
601,602,14679,14679_23,"SPEECH BY MME EDITH CRESSON  AT THE 1996 IRISH INNOVATION LECTURE - DUBLIN,NOVEMBER THE 4TH",11/5/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_270,5-Nov-96,speech,1996,"
Nevertheless,  the Commission  still feels  that not  enough  is being  done. Comparisons with our main economic competitors point to the  fact that we are
less  innovative than  they  are, and  that our  relative  position, and  our
prospects for the future, are slowly, but surely, being damaged as a result. 
A) Green Paper
It  was  against  this  background  that  the  Commission  launched  a  major
initiative at  the  end  of last  year,  in the  form  of  a Green  Paper  on
Innovation  which I  put  forward in  cooperation  with my  colleague  Martin
Bangemann, the Commission Member responsible for industry.",none,none
602,603,14693,14693_15,"SPEECH BY MR JACQUES SANTER TO THE FRENCH INSTITUTE OF INTERNATIONALRELATIONS (IFRI) - PARIS, 10 OCTOBER 1996",10/10/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_242,10-Oct-96,speech,1996," What if
     we had to act together when diplomacy had failed? 
-    Secondly, and more seriously, I do  not think the choice presents itself
     in these  terms in  the vast majority  of cases.  With the exception  of
     military  intervention, most  of the  other  foreign policy  instruments
     have already  become European instruments.",none,none
603,604,14701,14701_41,CEPS  -  LUNCH TIME MEETING   -  01.10.1996 -THE COMMON AGRICULTURAL POLICY- FUTURE DEVELOPMENTS AND QUESTIONS ON ENLARGEMENT - ADDRESS BY  DR. FRANZFISCHLER,10/1/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_230,1-Oct-96,speech,1996,"That means
that we must make determined use of market openings. And we can only  do that
if in the future we can increase our exports without the need for subsidies. 
It  was  agreed  at  Marrakesh  that  a  new  round   of  multilateral  trade
negotiations would begin by 1999 at the latest, and  that the new round would
broadly follow the route begun  in the Uruguay Round.",none,discretionary
604,605,14703,14703_5,"SPEECH BY MR. PADRAIG FLYNN, COLLOQUIUM ON THE CHALLENGES OF LIVING ANDWORKING IN THE EUROPEAN INFORMATION SOCIETY: PEOPLE FIRST - DUBLIN, 30SEPTEMBER 1996",9/30/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_228,30-Sep-96,speech,1996,"
The  Commission  was arguing  that  the  social outcome  of  the  Information
Society could not be left to chance.   It was important to recognise  that we
had a choice and  that technological change could be put to good  use or left
to develop  unchecked.   That choice lay  at the  heart of  the term  ""People
First"".",discretionary,discretionary
605,606,14705,14705_2,"SPEECH BY MR. PADRAIG FLYNN - THE SOCIAL CHAPTER - COST OR BENEFIT? -PLANNING YOUR HUMAN RESOURCE STRATEGY - NEXT STEPS ON THE EU'S SOCIAL ANDEMPLOYMENT POLICY AGENDA - BEACHCROFT STANLEYS/EU SOCIAL POLICY SEMINAR -LONDON, 26 SEPTEMBER 1996",9/26/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_223,26-Sep-96,speech,1996,"
By  the  early  1990's,  social policies  were  coming  under  attack.   Some
believed that  market forces should  be left unregulated  by any concern  for
people's needs and aspirations.  Mr. Flynn said that this  had never been his
view.",none,none
606,607,14707,14707_31,"SPEECH   BY MR YVES-THIBAULT DE SILGUY - INSTITUTE OF EUROPEAN AFFAIRS -DUBLIN, 19 SEPTEMBER 1996.",9/20/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_217,20-Sep-96,speech,1996," This is
     the role of the stability pact. -    how to put in place  a mechanism which links the euro to the  currencies
     of the pre-ins - that  is, those countries which do not participate from
     the start.  That is the role of the new version of the ERM.",none,none
607,608,14710,14710_33,"ADDRESS BY MR JACQUES SANTER, TO THE EUROPEAN PARLIAMENT ON ""THE STATE OFTHE UNION"" - STRASBOURG, 18 SEPTEMBER 1996",9/18/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_216,18-Sep-96,speech,1996," To dispute them in  the
Court of  Justice - that  also is  completely acceptable  within a  community
based on  law.  But to  ignore them  knowingly and  publicly? The  Commission
would be  doing a disservice to the Union  if it tolerated such behaviour.",prescriptive,prescriptive
608,609,14725,14725_20,"SPEECH BY MR. PADRAIG FLYNN -  THE FUTURE FOR WORKER INFORMATION,CONSULTATION AND PARTICIPATION IN EUROPE'S BUSINESSES - WORKER DIRECTOR'SSTATE AND PRIVATE ENTERPRISE GROUP - DUBLIN, 22 JULY 1996",7/22/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_199,22-Jul-96,speech,1996," 
Most  employers know  that the  real bottom line  is a  skilled and motivated
labour force.    This is  only  achieved  through the  full  development  and
involvement  of  human  resources  in  company  matters   at  all  levels  of
management - unit, division, branch, national and transnational. 
The European Union  has already made significative progress in  putting these
ideas  into   practice.",none,none
609,610,14727,14727_27,"COMMISSIONER KAREL VAN MIERT - KEYNOTE ADDRESS - IIC TELECOMMUNICATIONSFORUM - 15 JULY 1996 - ""PREPARING FOR 1998 AND BEYOND""",7/18/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_198,18-Jul-96,speech,1996,"    In  particular  we   will
concentrating on the following policy options:

*    maintenance of the status quo
*    lifting of  existing  constraints on  telecom  operators to  provide
     cable TV capacity to their customers
*    divestiture of cable operations of dominant telecom operators.  

The  main underlying  issue in all  this is  the need  to leave  open the
potential  for development  of a viable infrastructure  platform for real
competition at the customer  access level.  On the other hand we must not
stand  in  the  way  of  the  realisation  of  real  synergies  from  the
perspective of either of the three converging sectors.",prescriptive,discretionary
610,611,14741,14741_18,"SPEECH BY COMMISSIONER MARIO MONTI ON PENSION FUNDS IN THE EUROPEAN SINGLEMARKET - A POLICY LINE E.F.R.P. CONFERENCE - BRUSSELS, 18 JUNE 1996",6/18/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_163,18-Jun-96,speech,1996,"
I  am now in a position to announce that I am not satisfied that all existing
restrictions  on pension  fund  investments can  be justified  on  prudential
grounds. In  particular, I am writing to certain  member States, which appear
in particular to be in breach of Treaty  provisions against privileged access
and  for discrimination. I am asking  those countries to establish what steps
are to be put in place to correct these breaches.",prescriptive,prescriptive
611,612,14745,14745_36,"SPEECH BY MRS RITT BJERREGAARD  ON ENVIRONMENTAL LIABILITY AT THE MEETING OFTHE BELGIAN ENVIRONMENTAL LAW ASSOCIATION BRUSSELS, 13 JUNE 1996",6/13/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_158,13-Jun-96,speech,1996,"  Nevertheless,  there  are indications  from there  that  policy
options  do have significant economic  impacts and implications for different
sectors of the economy  and for the corporate  sector as a  whole, and it  is
those  kinds of differences that  we have  to beware of if  Member States are
left to pursue their own separate ways on liability in Europe. 
In that context, the economic  study also looked at the levels  of public and
private expenditure on pollution control in the  Member States, as a kind  of
surrogate  indicator.   It  found that  these  expenditures differed  a great
deal, using  various  methods  of calculation.",discretionary,discretionary
612,613,14753,14753_46,"INFORMATION SOCIETY - BILBAO/3RD JUNE 1996 - INTERVENTION AT THE 10TH WORLDCONGRESS ""TECHNOLOGY AND SERVICES IN THE INFORMATION SOCIETY"" - DR. MARTINBANGEMANN",6/3/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_144,3-Jun-96,speech,1996,"

The Information Society  is leading to a  substitution of physical  goods and
processes by  electronic ones  - the  economy  is becoming  ""dematerialised"". Similarly geography is  becoming less important  as a  determining factor  in
economic  decisions.  The  Information Society  is  changing  the balance  of
advantage and  disadvantage between  different regions  and countries  within
Europe.",none,none
613,614,14756,14756_2,"TOWARDS A WIDER AND STRONGER EUROPE - HANS VAN DEN BROEK  - THE FINNISHCONFEDERATION OF INDUSTRY - HELSINKI, 31 MAY 1996",5/31/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_142,31-May-96,speech,1996," Erki  Liikanen,  who  was  Finland's
ambassador  in  Brussels  during  the  negotiations,   has  become  a  valued
colleague  in  the  Commission,  along  with  a  growing  number  of  Finnish
officials. 

It is less than a year  and a half since Finland joined the Union and already
it has become highly integrated in the European system at all levels,  taking
many  initiatives and  participating  in all  policy  areas. Finland  and the
Union as a whole  have adapted well to each other  because our objectives are
compatible and  mutually reinforcing.",none,none
614,615,14762,14762_16,EXTRACTS FROM A SPEECH BY ANITA GRADIN AT UNDPC (UNITED NATION INTERNATIONALDRUG CONTROL PROGRAMME) SEMINAR IN BARBADOS 15 MAY 1996,5/15/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_126,15-May-96,speech,1996,"   Investment  is  indeed  the  principal
financing mechanism for the modernisation  and  expansion of the economies of
Asia, Latin America and the Caribbean, as well as Eastern Europe. 
Caricatures of FDI

Overall, then, the  image of foreign direct investment is immeasurably better
than it was a  decade ago.  But I  still see a need  for all of us here  this
evening to  be active advocates of  investment liberalisation  and to explain
why it  is a good thing.",none,none
615,616,14768,14768_15,"SPEECH GIVEN  BY MR YVES-THIBAULT DE SILGUY - ""SOVEREIGNTY, COMPETITIVENESSAND JOBS:  THE EURO IN CONTEXT"" - EUROPE DAY MEETING OF THE UK EUROPEANMOVEMENT - LONDON, 9 MAY 1996",5/9/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_114,9-May-96,speech,1996," But I  am convinced
that we will only preserve  our influence through joint action.  This  is not
a sacrifice  of sovereignty  -  it is  how we  can  regain collectively  what
individual countries have already lost. 
Improving Europe's competitiveness

Secondly competitiveness.",discretionary,discretionary
616,617,14769,14769_22,"SPEECH BY COMMISSIONER ERKKI LIIKANEN  -THE JACQUES DELORS LECTURE -UNIVERSITY OF HELSINKI  - 9 MAY 1996 - SCHUMAN, PAASIKIVI(1)  AND MONNET -DID THEY HAVE ANYTHING IN COMMON?",5/9/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_118,9-May-96,speech,1996,"
Once he had put  the cognac business back in  order, Monnet did not stay  for
long. He also  got involved in the world of  banking. He began working for an
American  investment  bank  in  Paris  and  headed  the  zloty  stabilization
negotiations in Warsaw.",none,none
617,618,14771,14771_84,"SPEECH BY MR. PADRAIG FLYNN -""PERSPECTIVES ON EUROPEAN EMPLOYMENT AND SOCIALPOLICY"" - INTERNATIONAL INSTITUTE ON SOCIAL POLICY - SCHOOL OF POLICYSTUDIES QUEEN'S UNIVERSITY-  CANADA , 6 MAY 1996",5/6/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_110,6-May-96,speech,1996,"
The European Union is  a young  configuration.  The  tenderness of its  years
belie, however, the  enormous achievements,  especially of  the last  decade. In the last ten  years,  the European Union has moved from  being a Community
of 10 Member States to become a Union of 15.",none,none
618,619,14774,14774_53,"SPEECH BY MR. PADRAIG FLYNN - SOCIETY AND JOBS IN EUROPE AND THE US: THECHOICES WE HAVE TO MAKE? - GEORGE WASHINGTON UNIVERSITY, WASHINGTON, USA - 3MAY 1996",5/3/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_109,3-May-96,speech,1996,"
It's  about  stronger  macroeconomic  policies,  budgetary  discipline,  high
levels of convergence in the whole European economy and moderate wage rises -
 in short, the preconditions for the revival of productive investment. 
Its  goal is to enhance the European dimension of the employment strategy, by
encouraging better  use of  the single  market, especially  by small firms  -
always the magic ingredient of economic success. 
It will bring  together in close partnership  the public and  private sectors
on infrastructure and research investment.",none,none
619,620,14782,14782_48,"SPEECH GIVEN BY - MR YVES-THIBAULT DE SILGUY AT THE INVITATION OF THECHAMBER OF COMMERCE AND THE WORLD TRADE CENTER - HELSINKI, 19 AVRIL 1996",4/19/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_92,19-Apr-96,speech,1996,"However, the  very existence
of  different currencies  can create  artificial barriers.    With the  euro,
firms will be able  to make out invoices in the same currency as they use for
their  costs.   The  drive  to  become more  competitive  will  no longer  be
threatened  by currency fluctuations.",none,none
620,621,14791,14791_44,"EXPANDING WORLD TRADE : THE WTO ROAD TO SINGAPORE - SPEECH  BY THE RT HONSIR LEON BRITTAN,GENEVA, 1 APRIL 1996",4/1/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_79,1-Apr-96,speech,1996,"  The European shopping  list is fairly well  known. As I explained  at some length  in an address  I gave here earlier  today, we
believe  the time has come to launch talks on stronger multilateral rules for
investment.    We  believe  that  in   parallel  there  should  be  talks  on
competition.",none,none
621,622,14794,14794_55,"SPEECH BY MR JACQUES SANTER AT THE OPENING OF THE EUROPEAN SOCIAL FORUM -BRUSSELS, 28 MARCH 1996",3/28/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_75,28-Mar-96,speech,1996,"What is at stake is  our European culture and our European identity. Perhaps,
in  the not too distant  future, it may be  possible to talk, without causing
too much surprise, of  a veritable societal pact  - diametrically opposed  to
an ""Ãƒ  la  carte"" society or Europe - which  will be capable of mobilising all
the active elements in our society. 
***

",none,none
622,623,14811,14811_40,"PROMOTING A COMPETITIVE AVIATION SECTOR IN EUROPE"" - SPEECH BY  MR. NEILKINNOCK  - UBS CONFERENCE, LONDON, 23ND FEBRUARY 1996",2/23/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_50,23-Feb-96,speech,1996,d,none,discretionary
623,624,14812,14812_14,"PRESENTATION OF THE EUROPEAN YEAR  OF LIFELONG LEARNING BY MRS EDITH CRESSON- EDINBURGH, 22ND FEBRUARY 1996",2/22/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_47,22-Feb-96,speech,1996,"
Our  societies  are moving  towards  new  patterns  of  living, learning  and
working. 
Those  who  have   made  significant  progress  in  education,  training  and
employment are  now demanding services more  appropriate to  their needs -for
example, providing childcare whilst learning. 
Diversity  and flexibility  is  becoming ever  more  desirable  as a  way  of
organising work more effectively.",none,none
624,625,14814,14814_15,"OUTLOOK 96 - 15TH ANNUAL EUROPEAN OUTLOOK CONFERENCE -  SPEECH OF  DR. FRANZFISCHLER - LONDON, 20 FEBRUARY 1996",2/20/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_46,20-Feb-96,speech,1996," Farmers exercise a social
and environmental role  for which it is  right that they should  be rewarded. Many  of  the   payments  are  already   made  subject  to  the   respect  of
environmental conditions. I  would expect to see more  of this kind of income
policy in the future.",none,discretionary
625,626,14824,14824_12,"SPEECH BY COMMISSIONER CHRISTOS PAPOUTSIS  - 'THE TRANS-EUROPEAN ENERGYNETWORKS' - INTERNATIONAL CONGRESS ON  THE TRANS-EUROPEAN NETWORKSVIENNA, 29-30 JANUARY 1996",1/30/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_29,30-Jan-96,speech,1996," It must also   bear in  mind   that the Union's
central concerns  are job creation, and  greater efficiency in the   business
environment. 
I believe that three are our main energy policy objectives:

- Market  integration, which has  to be achieved at  Community, not national
  level,  and the  improvement of  competitiveness, through  the integration
  process; 
- Security of energy supply. - The protection of the environment.",prescriptive,prescriptive
626,627,14835,14835_18,"THE CHALLENGE OF ENLARGEMENT - SPEECH BY THE RT. HON. SIR LEON BRITTAN QC TOTHE  FEDERATION OF FINNISH INDUSTRIES - HELSINKI, 12 JANUARY 1996",1/12/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_7,12-Jan-96,speech,1996," But
also  because  the new  members  will  not slip  as  effortlessly  into   the
existing European framework as Finland and her counterparts have done. 

Nonetheless,  it is important to  approach the next  enlargement in the right
spirit.  It is  an investment in  our own future,  and a moral responsibility
which history has challenged  us to accept.",none,none
627,628,14839,14839_24,"50TH OXFORD FARMING CONFERENCE 1996 - AGRICULTURE IN THE NEW EUROPE - FRANZFISCHLER - OXFORD, 4. JANUARY 1996",1/4/1996,https://ec.europa.eu/commission/presscorner/detail/en/speech_96_1,4-Jan-96,speech,1996,"We
are  already seeing  clear signs  of this  in the  Pacific basin.  Population
growth  in the southern mediterranean  countries will also create new demand. The  Community, as the world's  second largest exporter should take advantage
of  this favourable opportunity.",discretionary,discretionary
628,629,14840,14840_6,"SPEECH OF COMMISSIONER ANITA GRADIN - THE EUROPEAN PARLIAMENTS' ANNUALDEBATE ON THE THIRD PILLAR - STRASBOURG,  13 DECEMBER 1995",12/13/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_282,13-Dec-95,speech,1995," I have  brought  up the  issue
personally during  visits to Madrid  and London and  elsewhere as well as  at
Council meetings. 
The  progress  report   on  the  negotiations  which  was  presented  by  the
Presidency  at  the  latest Council  meeting  does  not  give  much room  for
optimism. This does not bode well on several counts:

First, a  common visa  list was  approved in  the Council  in September  this
year.",none,none
629,630,14841,14841_16,"SPEECH BY MR PADRAIG FLYNN - SJ BERWIN LECTURE - SOCIAL POLICY ANDEMPLOYMENT ""FRIENDS OR FOES"" - BRUSSELS, 11 DECEMBER 1995",12/11/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_278,11-Dec-95,speech,1995,"
And  our  social  model  allocates an  important  role  to  social  dialogue,
investing the social  partners with a major  responsibility for  improvements
in working  and living  conditions.   But  even here  there  is change,  with
growing NGO involvement in that responsibility. 
This is  good, economic, common sense.",none,none
630,631,14846,14846_57,"WHAT EUROPE MEANS FOR THE CITY OF LONDON - SPEECH BY THE RIGHT HONOURABLE  SIRLEON BRITTAN Q.C. - 1995 LIFFE CITY LECTURELONDON, 7 DECEMBER 1995",12/7/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_274,7-Dec-95,speech,1995,"
EMU alone will not make nor break the City of London. There are other forces at
work which may be even more telling. We do not know for sure, for example, that
financial services will continue to concentrate together  in centres as they do
today.",discretionary,discretionary
631,632,14847,14847_7,"""THE UNION'S AGENDA - MADRID AND BEYOND"" - SPEECH BY PRESIDENT SANTER AT THEOCCASION OF THE 70TH ANNIVERSARY OF THE FOREIGN PRESS ASSOCIATION IN THENETHERLANDS -THE HAGUE, 7 DECEMBER 1995",12/7/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_275,7-Dec-95,speech,1995," This  support  is among  the strongest recorded in  the
Union and  well above the average  of around 60%.   But even 60% is  a figure
which many politicians would like to see as a measure of their popularity. 
No wonder, one is  inclined to say.",none,none
632,633,14859,14859_49,"FEDERAL TRUST/ SOLOMON BROTHERS ""MAKING EMU WORK""- ADDRESS BY THE RT HON SIRLEON BRITTAN Q.C, VICE - PRESIDENT OF THE EUROPEAN COMMISSION - LONDON,THURSDAY 23 NOVEMBER 1995",11/23/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_253,23-Nov-95,speech,1995,"  

These  are  complicated issues  requiring  greater  thought and  explanation. Even  more important  is  the fact  that many  of them  can only  be answered
definitively once we know how  EMU will work and who will be in  it.  Another
reason for creating no hostages to fortune now.",discretionary,discretionary
633,634,14862,14862_6,"THE ENLARGEMENT OF THE EUROPEAN UNION THE CONDITIONS FOR SUCCESS - HANS VANDEN BROEK - TSB FORUM - LONDON, 17 NOVEMBER 1995",11/17/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_247,17-Nov-95,speech,1995,"This
scenario is  not just a personal  preference. It is  the only kind of  Europe
which can  respond to the  needs of its  citizens in an increasingly  complex
and an increasingly unpredictable world. 
It is up to the Union and the member states, acting together,  to ensure that
this  kind  of   Europe  indeed  becomes  a  reality.",discretionary,discretionary
634,635,14868,14868_21,"PRESENTATION OF MRS EDITH CRESSON TO THE CBI CONGRESS BIRMINGHAM, 13THNOVEMBER 1995",11/13/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_242,13-Nov-95,speech,1995," Or at  least, not enough.  Innovation is a priority
in people's heads;  it must become one in reality. 
2) The obstacles to innovation

What is it that puts a brake on innovation in Europe, what are  the obstacles
which  arise?",none,none
635,636,14875,14875_34,"SPEECH OF  MR YVES-THIBAULT DE SILGUY AT CHATHAM HOUSE ""TOWARDS A SINGLEEUROPEAN CURRENCY"" - LONDON, 30 OCTOBER 1995",10/30/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_226,30-Oct-95,speech,1995,"
Considerations for the UK

Although ""Sir  Humphrey"" might  consider it  ""courageous"", I do  not want  to
miss this opportunity to offer some thoughts  on some of the questions that I
hear  most often  in  the UK.    I will  not  be preaching  the case  for  UK
participation in monetary union.   Whether the  UK joins other Member  States
in the single currency is a decision  that can and will only be taken  by the
British  parliament.",discretionary,discretionary
636,637,14880,14880_14,"CONFERENCE  OF THE UNITED NATIONS -  FOOD AND AGRICULTURAL ORGANIZATION(FAO) - SPEECH BY DR. FRANZ FISCHLER - ROME,  21 OCTOBER 1995",10/21/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_220,21-Oct-95,speech,1995,"Can we ? 
... With stocks  falling possibly below 15%  of requirements in  1995/96, and
wheat  and rice prices  increasing about one  half - plus or  minus - since a
year ago, how can we guarantee the preservation of food security ?",none,none
637,638,14891,14891_17,THE COMMON AGRICULTURAL POLICY IN THE 21ST CENTURY - AN INITIAL APPROACH -SPEECH BY DR FRANZ FISCHLER - ON 9 OCTOBER 1995 AT THE COMMISSION OFFICE INBONN,10/9/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_202,9-Oct-95,speech,1995,"The  most recent studies
available to us  reveal this clearly. Without the reform the income situation
in the reformed sectors would be markedly worse. 
In another sense  too, the transition to  more direct income support  and the
partial break of  the link between market policy and income policy has proved
helpful.",none,none
638,639,14898,14898_39,"""AGRICULTURE AND RURAL DEVELOPMENT IN A DEEPER AND WIDER EUROPEAN UNION""SPEECH BY COMMISSIONER DR. FRANZ FISCHLER - INSTITUT ROYAL DES RELATIONSINTERNATIONALES - BRUSSELS,  28 SEPTEMBER 1995",9/28/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_192,28-Sep-95,speech,1995,"Although  recently that
protection  was low, it  has now increased  considerably as  a consequence of
the  implementation  of   the  last  GATT  agreement.  My  reports,  however,
conclude, that taking all factors into account, there is less need of  a high
level  of  price  and  income support  for  east  European  farmers, than  of
targeted assistance for the restructuring, modernization  and diversification
of their  productive capacity in agriculture  and the  downstream sectors and
for improvement of their rural infrastructure. 
Having now completed  this work, we are in the process of drawing the strings
together  and developing our  first conclusions  as to  how to deal  with the
challenges,   which enlargement to the east will bring.",discretionary,discretionary
639,640,14900,14900_56,"SPEECH BY MR YVES-THIBAULT DE SILGUY AT THE INVITATION OF RABOBANK -PREPARATIONS FOR MONETARY UNION : PRESENT STATUS AND FUTURE PROSPECTS -UTRECHT, 27 SEPTEMBER 1995",9/27/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_191,27-Sep-95,speech,1995,"
I am confident in the success of European monetary integration. 
In Madrid,  the European Council will  decide on the changeover  scenario and
remove  the  remaining  uncertainties  surrounding  the  name  of the  single
currency.  This is  essential if we are to keep to the timetable laid down in
the Treaty.",none,none
640,641,14913,14913_50,"EUROPE AND ASIA : THE CASE FOR CONVERGENCE - ADDRESS BY  SIR LEON BRITTAN QC- ROYAL UNITED SERVICES INSTITUTE FOR DEFENCE STUDIES - LONDON, 14 SEPTEMBER1995",9/14/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_166,14-Sep-95,speech,1995," 

Nor do I  believe that we can allow  Asian-Europe cooperation in the security
field  to be  derailed by  mutual suspicion  over  the European  role in  ex-
Yugoslavia or  over nuclear testing.  On ex-Yugoslavia,  I believe that there
has been too much presumptuous criticism of supposed  European inaction, at a
time when  European soldiers  were losing  their lives  on behalf of  Bosnian
muslims.   Recent  developments  may begin  to  allay suspicions  of European
motives.",none,none
641,642,14915,14915_67,ADDRESS BY JACQUES SANTER TO THE TRADE UNION CONGRESS - BRIGHTON MONDAY 11SEPTEMBER,9/11/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_161,11-Sep-95,speech,1995,"  It requires
     your efforts, your enthusiasm, and  British support to create  a dynamic
     Europe that  will  flourish  in  its  diversity  and  grow  through  its
     strength.   A  Europe we  can all  be proud  of.   A  socially sensitive
     Europe determined to preserve social solidarity.",none,none
642,643,14916,14916_26,THE NEXT ENLARGEMENT: CHALLENGES AND OPPORTUNITIESSPEECH BY SIR LEON BRITTAN QC  TO EUROPAPOLITISCHER KONGRESS ORGANISED BYTHE CDU/CSU GROUP IN THE EUROPEAN PARLIAMENT - BERLIN 11 SEPTEMBER 1995,9/11/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_163,11-Sep-95,speech,1995,"  Their
argument is  that once a date  is fixed they can  gear up for  membership and
make changes which otherwise  risk being delayed.  For the EU  setting a date
is  difficult.  We do not know  ourselves when we will  be ready.",none,discretionary
643,644,14917,14917_1,"""EU COMPETITION POLICY, THE USA AND  THE AIR TRANSPORT SECTOR""SPEECH BY MR KAREL VAN MIERT TO THE SABRE WORLD CONFERENCE '95DALLAS, 7-9 SEPTEMBER 1995",9/7/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_160,7-Sep-95,speech,1995,"SPEECH/95/160
In Europe, we followed very closely, and with great interest  I must say, the
deregulation  of  air transport  in  the  U.S.   We  saw  significant  tariff
reductions and increased  demand, while at the  same time maintaining a  good
record  in  terms  of  safety.    We  also  saw, nevertheless,  that  the  US
restructuring process was painful and  somewhat chaotic for many  companies -
and frequently confusing for  consumers.   Airlines multiplied at the outset,
yet now, once  again the industry has  become concentrated in a  small number
of carriers.",none,none
644,645,14931,14931_56,"EUROPE - WHY IT MATTERS - ADDRESS BY  SIR LEON BRITTAN Q.C TO THEASSOCIATION OF DISTRICT COUNCILS 1995 - ANNUAL CONFERENCE - EASTBOURNE,FRIDAY 30 JUNE 1995",6/30/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_137,30-Jun-95,speech,1995,"This in turn will translate into growth and jobs. 
Fourth, The  Commission is looking forward  to next year's Inter-Governmental
Conference, which will  once again look at whether the Treaty needs amending. Here too  there are  important questions  for local  government.",none,none
645,646,14936,14936_36,"THE EUROPEAN UNION AND THE COUNTRIES OF CENTRAL AND EASTERN EUROPE - SPEECHBY HANS VAN DEN BROEK AT THE INTERNATIONAL FORUM WITH THE COUNTRIES OFCENTRAL AND EASTERN EUROPE ON THE INFORMATION SOCIETY - BRUSSELS, 23 JUNE1995",6/23/1995,https://ec.europa.eu/commission/presscorner/detail/en/speech_95_128,23-Jun-95,speech,1995,"Competition policy and state aids controls should be brought
into  line with our own,  in order  to create equitable  conditions for trade
and investment. This will bring distinct benefits both for  the Union and for
the   associated   countries.   For  once   satisfactory   implementation  of
competition  law  and  state aids  control,  as  well  as other  White  Paper
measures,  is  achieved, the  Union could  decide to  phase  down the  use of
commercial defence  instruments, since  there would  then be  a guarantee  of
fair competition comparable to that inside the Union itself.",prescriptive,prescriptive
